"Feature","MnSignal","Pval","Fold"
"ERCC-00002",49309.6666666667,0.133687827870981,0.5
"ERCC-00003",2646.33333333333,0.824626849600364,0.5
"ERCC-00004",13271.6666666667,0.9611268077015,4
"ERCC-00009",1716.16666666667,0.0285804840534419,1
"ERCC-00013",1.5,0.616044589609561,0.5
"ERCC-00014",4.16666666666667,0.962450476278075,0.5
"ERCC-00019",65,0.0429114418610355,4
"ERCC-00022",540.666666666667,0.0256655495384762,0.5
"ERCC-00025",233.833333333333,0.253736398320587,1
"ERCC-00028",11.5,0.416567789533106,4
"ERCC-00031",5.83333333333333,0.369859822204767,1
"ERCC-00033",4.83333333333333,0.448753359923734,4
"ERCC-00034",51,0.202749652998831,1
"ERCC-00035",265.166666666667,0.186745826265302,1
"ERCC-00039",4.16666666666667,0.260801192278474,0.667
"ERCC-00040",2.83333333333333,0.931030238837505,0.667
"ERCC-00042",1198.5,0.141646441586539,1
"ERCC-00043",2273.83333333333,0.413972029751553,0.5
"ERCC-00044",263.833333333333,0.476993694546508,0.667
"ERCC-00046",8094,0.794081776330643,0.5
"ERCC-00051",36.5,0.609374219553778,1
"ERCC-00053",66.8333333333333,0.505702922971017,1
"ERCC-00054",18,0.0117833269842916,0.667
"ERCC-00058",5.33333333333333,0.0372589761953333,0.667
"ERCC-00059",23.6666666666667,0.182254854140587,0.5
"ERCC-00060",617.5,0.938280468440996,1
"ERCC-00062",200.166666666667,0.149711464486521,4
"ERCC-00067",5.66666666666667,0.327672593867834,1
"ERCC-00069",7.83333333333333,0.0586830217161788,0.5
"ERCC-00071",149.333333333333,0.0519022242023288,0.667
"ERCC-00073",2.16666666666667,0.943202364499674,1
"ERCC-00074",33390.6666666667,0.528518944385743,0.667
"ERCC-00076",482.833333333333,0.112384093677147,0.667
"ERCC-00077",6.33333333333333,0.162144182912312,0.5
"ERCC-00078",94.3333333333333,0.151813695303673,0.5
"ERCC-00079",138,0.0320000128217838,0.5
"ERCC-00084",93.3333333333333,0.429552261081823,0.667
"ERCC-00085",16.6666666666667,0.463414549427268,4
"ERCC-00092",965.166666666667,0.0344126223231505,4
"ERCC-00095",325.5,0.160864676384947,4
"ERCC-00096",48871.8333333333,0.0989984812838067,1
"ERCC-00097",1.66666666666667,0.0553103537438127,4
"ERCC-00099",54.3333333333333,0.100870619751339,0.667
"ERCC-00108",1855.83333333333,0.0197019980963618,4
"ERCC-00111",1477,0.0318583719711988,0.667
"ERCC-00112",344,0.161482963117965,0.5
"ERCC-00113",11512.8333333333,0.0701071090849129,0.667
"ERCC-00116",228.833333333333,0.50355839673497,4
"ERCC-00120",1.83333333333333,0.301622757351551,0.667
"ERCC-00126",11.5,0.38152874418848,1
"ERCC-00130",83782.3333333333,0.174679815944137,4
"ERCC-00131",349.333333333333,0.033197760079688,4
"ERCC-00136",4350.83333333333,0.133270546303375,4
"ERCC-00137",1.33333333333333,0.20093304492204,0.5
"ERCC-00143",7.66666666666667,0.123922740005251,0.667
"ERCC-00144",51,0.594370348037686,4
"ERCC-00145",1740.33333333333,0.0222786223689796,0.667
"ERCC-00147",5.33333333333333,0.999890763289116,4
"ERCC-00148",15.5,0.459411111086745,1
"ERCC-00150",11.5,0.178105070237897,1
"ERCC-00154",10.5,0.89279157439443,4
"ERCC-00157",25.3333333333333,0.0317645536410066,0.667
"ERCC-00158",2,0.20804206261771,1
"ERCC-00160",37.8333333333333,0.62939409051959,0.5
"ERCC-00162",145.333333333333,0.395196627342513,0.667
"ERCC-00163",27.5,0.21335893507578,0.5
"ERCC-00164",1.16666666666667,0.021647436026847,0.667
"ERCC-00165",108,0.234960632481906,0.5
"ERCC-00168",2,0.489060967776502,0.5
"ERCC-00170",38.3333333333333,0.643649091304002,4
"ERCC-00171",7259.16666666667,0.0257064627693263,1
